z	T	P	nabla_ad	S	rho	delta	cp	cv
4725000.0	29630.7231031	23948436.8865	0.20651152242	174363.884482	0.0781054323035	1.70955541319	86300.0887251	58664.9805916
4750000.0	29769.5757577	24495797.7792	0.207251693742	174361.97939	0.0794245225874	1.70539573751	85879.1364682	58339.2927776
4775000.0	29908.767312	25052293.2829	0.207991911777	174361.914559	0.0807560778369	1.70127419525	85462.9953965	58017.1974163
4800000.0	30048.3038249	25618200.5304	0.20873175941	174363.629866	0.0821003859686	1.69720250375	85052.4872045	57699.2018414
4825000.0	30188.1861836	26193698.5494	0.209466626365	174366.338119	0.0834578749879	1.69316793377	84647.6304703	57385.7488185
4850000.0	30328.4015853	26778627.746	0.210196316095	174369.739183	0.0848283479591	1.68916228165	84247.7318624	57076.4337338
4875000.0	30468.9474017	27373091.0737	0.21092175556	174373.622601	0.086211844113	1.68518630205	83852.4605433	56770.9326317
4900000.0	30609.821774	27977191.6586	0.211644127942	174377.868299	0.087608440085	1.68124015691	83461.5176838	56468.981268
4925000.0	30751.0286685	28591186.4579	0.212364318642	174382.266592	0.0890183962068	1.67732842117	83074.8697378	56170.4452426
4950000.0	30892.5687554	29215216.5658	0.21308349463	174386.64828	0.0904418383615	1.67345413059	82692.3908079	55875.1454648
4975000.0	31034.4354956	29849181.6059	0.213802417803	174390.729048	0.0918785683333	1.6696236671	82314.1190889	55582.9730978
5000000.0	31176.6297557	30493184.6835	0.214522036586	174394.305602	0.0933286470624	1.66584448873	81940.2080346	55293.8911311
5025000.0	31319.1528648	31147329.2853	0.215241492201	174397.006678	0.0947922150952	1.66212498125	81571.2392034	55008.2798685
5050000.0	31462.004074	31811720.3958	0.215955272517	174398.006727	0.0962697340385	1.65847099897	81208.5693319	54727.4188225
5075000.0	31605.1808361	32486465.1869	0.216662637409	174396.858356	0.0977613904975	1.65488391728	80852.1879964	54451.2784198
5100000.0	31748.6810505	33171671.1707	0.217364665482	174393.187108	0.0992673386082	1.65136383125	80501.714599	54179.5056639
5125000.0	31892.5039349	33867467.6847	0.21806270475	174387.233517	0.10078752398	1.64790231624	80156.4347278	53911.5764366
5150000.0	32036.6526155	34574078.8328	0.218761175194	174382.282426	0.102320839602	1.64445348895	79813.5889786	53645.6657163
5175000.0	32181.1225888	35291434.8307	0.219461893559	174378.805149	0.10386688819	1.64100807556	79472.2954055	53381.1119006
5200000.0	32325.9152259	36019629.1763	0.220166282605	174376.854351	0.105425583962	1.63756516197	79132.1709603	53117.5393858
5225000.0	32471.0327705	36758754.6249	0.220875612815	174376.320798	0.106996925726	1.6341238244	78792.9130948	52854.6893173
5250000.0	32616.477772	37508903.0484	0.22158806213	174377.06306	0.108580999925	1.63069022476	78455.3355785	52593.2056404
5275000.0	32762.2501288	38270167.0598	0.222298794706	174378.568679	0.110178053014	1.62727128754	78120.9411164	52334.4288049
5300000.0	32908.3488284	39042639.3589	0.223008565681	174380.763383	0.111788143957	1.62386868843	77789.3686876	52078.017087
5325000.0	33054.7736263	39826411.809	0.223718538416	174383.569249	0.11341127268	1.62048267235	77460.0770261	51823.4760624
5350000.0	33201.5250143	40621575.2046	0.224429879774	174386.822028	0.115047425529	1.61711380005	77132.629109	51570.3990481
5375000.0	33348.6042785	41428219.3566	0.225143777581	174390.446688	0.116696618257	1.61376149856	76806.5058293	51318.3238645
5400000.0	33496.0134545	42246432.8141	0.225861392646	174394.299663	0.118358828863	1.61042743922	76481.3396053	51066.8576893
5425000.0	33643.755342	43076303.0754	0.226583961819	174398.2413	0.120034054352	1.60711089653	76156.710697	50815.6181324
5450000.0	33791.8338742	43917930.5946	0.227312195681	174402.114852	0.121722314626	1.60381302346	75832.3804625	50564.3352797
5475000.0	33940.2579127	44771615.3853	0.22804199095	174405.449079	0.123424079912	1.60054189851	75509.8136257	50314.2213422
5500000.0	34089.0226132	45637256.7865	0.228771587436	174407.926214	0.125139313839	1.597300323	75189.553355	50065.7447642
5525000.0	34238.128462	46514941.33	0.229501366178	174409.375231	0.126868069116	1.59408826521	74871.5738704	49818.8962265
5550000.0	34387.5761265	47404754.2898	0.230231492929	174409.540817	0.128610309958	1.5909065678	74555.8866845	49573.6576248
5575000.0	34537.3664932	48306779.9143	0.230962216957	174408.224178	0.130366182494	1.58775669897	74242.5129799	49330.0529504
5600000.0	34687.500578	49221101.0678	0.231693721344	174405.159316	0.132135707012	1.58463963128	73931.458057	49088.0808849
5625000.0	34837.9796159	50147798.9491	0.232426669286	174400.414492	0.133918865244	1.5815548408	73622.5929388	48847.6469725
5650000.0	34988.8055711	51086949.8127	0.233164823956	174396.048855	0.135714602583	1.57847452794	73314.0550363	48607.499633
5675000.0	35139.9854431	52038764.9903	0.233908717003	174392.882333	0.137522714516	1.57539062441	73005.3946523	48367.3531111
5700000.0	35291.530562	53003650.7874	0.234656364842	174390.685212	0.139343661057	1.57230652475	72697.1175983	48127.621972
5725000.0	35443.4305943	53981248.119	0.235407813366	174389.396343	0.141176907166	1.56922192148	72389.1911739	47888.2701692
