 9.224192000e+04   7.668086914e+03   1.378111563e+04   2.715479752e-04   5.504276834e-01  -1.776023804e+03   1.988999963e+30   8.574716624e+03   1.448777676e+00   4.843256446e+03   1.840465363e+05
 9.371648000e+04   7.713007812e+03   1.388939531e+04   2.720224757e-04   5.844287959e-01  -1.738702637e+03   1.988999963e+30   8.580364454e+03   1.441892624e+00   4.878985720e+03   1.873829556e+05
 9.519104000e+04   7.757960938e+03   1.399972500e+04   2.725252557e-04   6.204022500e-01  -1.700250488e+03   1.988999963e+30   8.585837036e+03   1.435002089e+00   4.769325895e+03   1.852304403e+05
 9.666560000e+04   7.802966797e+03   1.411230313e+04   2.730594417e-04   6.584793189e-01  -1.661065063e+03   1.988999963e+30   8.591254080e+03   1.428145409e+00   4.783601598e+03   1.879628899e+05
 9.822208000e+04   7.848043457e+03   1.422731094e+04   2.736273075e-04   6.987995729e-01  -1.621447510e+03   1.988999963e+30   8.596676244e+03   1.421339273e+00   4.787510120e+03   1.904001272e+05
 9.977856000e+04   7.893204590e+03   1.434492969e+04   2.742307288e-04   7.414752594e-01  -1.581604004e+03   1.988999963e+30   8.602102900e+03   1.414578199e+00   4.782125343e+03   1.925659943e+05
 1.014169600e+05   7.938461426e+03   1.446532656e+04   2.748711836e-04   7.866243956e-01  -1.541710205e+03   1.988999963e+30   8.607538994e+03   1.407858372e+00   4.768021418e+03   1.944656097e+05
 1.030553600e+05   7.983826660e+03   1.458869375e+04   2.755507467e-04   8.344163065e-01  -1.501911743e+03   1.988999963e+30   8.612993845e+03   1.401178479e+00   4.629773288e+03   1.913118935e+05
 1.046937600e+05   8.029315918e+03   1.471522344e+04   2.762715496e-04   8.850355280e-01  -1.462353271e+03   1.988999963e+30   8.618504728e+03   1.394546986e+00   4.603040837e+03   1.927620762e+05
 1.064140800e+05   8.074940918e+03   1.484511719e+04   2.770366336e-04   9.386842868e-01  -1.423225220e+03   1.988999963e+30   8.624180498e+03   1.387999296e+00   4.570141273e+03   1.939965995e+05
 1.081344000e+05   8.120705078e+03   1.497853437e+04   2.778475618e-04   9.955872684e-01  -1.384610474e+03   1.988999963e+30   8.630034747e+03   1.381536484e+00   4.532481754e+03   1.950616777e+05
 1.099366400e+05   8.166608887e+03   1.511563594e+04   2.787058975e-04   1.055950467e+00  -1.346569580e+03   1.988999963e+30   8.636069771e+03   1.375156164e+00   4.592287992e+03   2.004069258e+05
 1.118208000e+05   8.212652344e+03   1.525660781e+04   2.796132321e-04   1.119898241e+00  -1.309157959e+03   1.988999963e+30   8.642302425e+03   1.368858814e+00   4.542513957e+03   2.010464881e+05
 1.137049600e+05   8.258837891e+03   1.540162812e+04   2.805712711e-04   1.187639254e+00  -1.272416504e+03   1.988999963e+30   8.648742958e+03   1.362644434e+00   4.489092784e+03   2.015294025e+05
 1.156710400e+05   8.305166992e+03   1.555088906e+04   2.815829987e-04   1.259394283e+00  -1.236441284e+03   1.988999963e+30   8.655448696e+03   1.356533051e+00   4.432862607e+03   2.018785440e+05
 1.176371200e+05   8.351634766e+03   1.570455938e+04   2.826506886e-04   1.335386201e+00  -1.201283203e+03   1.988999963e+30   8.662450810e+03   1.350535035e+00   4.374816477e+03   2.021286791e+05
 1.196851200e+05   8.398234375e+03   1.586280156e+04   2.837755062e-04   1.415838835e+00  -1.166954590e+03   1.988999963e+30   8.669774830e+03   1.344654322e+00   4.315396848e+03   2.022938341e+05
 1.217331200e+05   8.444957031e+03   1.602578281e+04   2.849589578e-04   1.500983833e+00  -1.133461182e+03   1.988999963e+30   8.677440146e+03   1.338894367e+00   4.254896516e+03   2.023823540e+05
 1.238630400e+05   8.491793945e+03   1.619367188e+04   2.862025781e-04   1.591065717e+00  -1.100803711e+03   1.988999963e+30   8.685460817e+03   1.333257198e+00   4.273978825e+03   2.062825049e+05
 1.260748800e+05   8.538739258e+03   1.636666250e+04   2.875083851e-04   1.686355997e+00  -1.069003662e+03   1.988999963e+30   8.693890857e+03   1.327757478e+00   4.287028347e+03   2.099663317e+05
 1.283686400e+05   8.585784180e+03   1.654492188e+04   2.888796189e-04   1.787159374e+00  -1.038095825e+03   1.988999963e+30   8.702742381e+03   1.322404861e+00   4.219635263e+03   2.097185979e+05
 1.306624000e+05   8.632917969e+03   1.672862188e+04   2.903173311e-04   1.893722372e+00  -1.008066162e+03   1.988999963e+30   8.712011322e+03   1.317193747e+00   4.152741917e+03   2.094445338e+05
 1.330380800e+05   8.680126953e+03   1.691792344e+04   2.918227437e-04   2.006301338e+00  -9.788999023e+02   1.988999963e+30   8.721684958e+03   1.312117934e+00   4.157002563e+03   2.127588004e+05
 1.354956800e+05   8.727398438e+03   1.711299844e+04   2.933971643e-04   2.125179322e+00  -9.505794678e+02   1.988999963e+30   8.731750926e+03   1.307171226e+00   4.089155477e+03   2.123799388e+05
 1.379532800e+05   8.774721680e+03   1.731402813e+04   2.950421845e-04   2.250754199e+00  -9.230882568e+02   1.988999963e+30   8.742204589e+03   1.302350640e+00   4.022210249e+03   2.119897863e+05
 1.404928000e+05   8.822084961e+03   1.752118594e+04   2.967609021e-04   2.383255803e+00  -8.964465942e+02   1.988999963e+30   8.753078847e+03   1.297671795e+00   4.020257167e+03   2.150111729e+05
 1.431142400e+05   8.869476562e+03   1.773464844e+04   2.985548235e-04   2.522904624e+00  -8.706336060e+02   1.988999963e+30   8.764372077e+03   1.293132782e+00   4.015710733e+03   2.179273100e+05
 1.458176000e+05   8.916880859e+03   1.795456875e+04   3.004247446e-04   2.669933359e+00  -8.456311035e+02   1.988999963e+30   8.776099456e+03   1.288735509e+00   4.008870138e+03   2.207475708e+05
 1.486028800e+05   8.964286133e+03   1.818112812e+04   3.023718591e-04   2.824578900e+00  -8.214176025e+02   1.988999963e+30   8.788267278e+03   1.284479141e+00   3.941962104e+03   2.202379997e+05
 1.513881600e+05   9.011678711e+03   1.841449219e+04   3.043973607e-04   2.987075087e+00  -7.979711304e+02   1.988999963e+30   8.800871920e+03   1.280361295e+00   3.876829774e+03   2.197568123e+05
 1.542553600e+05   9.059045898e+03   1.865484063e+04   3.065041199e-04   3.157651185e+00  -7.752885742e+02   1.988999963e+30   8.813897267e+03   1.276382208e+00   3.868031095e+03   2.224409724e+05
 1.572044800e+05   9.106377930e+03   1.890233906e+04   3.086938989e-04   3.336510517e+00  -7.533532104e+02   1.988999963e+30   8.827338350e+03   1.272541761e+00   3.805070578e+03   2.219816903e+05
 1.601536000e+05   9.153660156e+03   1.915715937e+04   3.109675504e-04   3.523803001e+00  -7.321378174e+02   1.988999963e+30   8.841209207e+03   1.268841267e+00   3.795408613e+03   2.246017402e+05
